name,id,url,average_cost_for_two,price_range,cuisines,address,locality,city,zipcode,latitude,longitude,rating_text,aggregate_rating,votes,has_online_delivery,has_table_booking,is_delivering_now,menu_url,photos_url,featured_image,events_url,deeplink,thumb,currency,res_id
Mikata Japanese Steakhouse,17284197,https://www.zomato.com/albany-ga/mikata-japanese-steakhouse-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Japanese, Steak, Sushi","2610 Dawson Rd, Albany, GA 31707",Albany,Albany,31707,31.6137000000,-84.2164000000,Good,3.6,115,0,0,0,https://www.zomato.com/albany-ga/mikata-japanese-steakhouse-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/mikata-japanese-steakhouse-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/mikata-japanese-steakhouse-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284197,,$,17284197
Hong Kong Cafe,17284145,https://www.zomato.com/albany-ga/hong-kong-cafe-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Chinese, Seafood, Vegetarian","2700 Dawson Rd, Albany, GA 31707",Albany,Albany,31707,31.6156000000,-84.2191000000,Good,3.6,88,0,0,0,https://www.zomato.com/albany-ga/hong-kong-cafe-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/hong-kong-cafe-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/hong-kong-cafe-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284145,,$,17284145
Austin's BBQ and Oyster Bar,17284404,https://www.zomato.com/albany-ga/austins-bbq-and-oyster-bar-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"BBQ, Burger, Seafood","2820 Meredyth Dr, Albany, GA 31707",Albany,Albany,31707,31.6103870000,-84.2215350000,Average,3.3,35,0,0,0,https://www.zomato.com/albany-ga/austins-bbq-and-oyster-bar-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/austins-bbq-and-oyster-bar-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/austins-bbq-and-oyster-bar-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284404,,$,17284404
BJ's Country Buffet,17284203,https://www.zomato.com/albany-ga/bjs-country-buffet-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"American, BBQ","2401 Dawson Rd, Albany, GA 31707",Albany,Albany,31707,31.6087430000,-84.2070950000,Average,3.3,25,0,0,0,https://www.zomato.com/albany-ga/bjs-country-buffet-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/bjs-country-buffet-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/bjs-country-buffet-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284203,,$,17284203
Pearly's Famous Country Cookng,17284211,https://www.zomato.com/albany-ga/pearlys-famous-country-cookng-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,1,,"814 N Slappey Blvd, Albany, GA 31701",Albany,Albany,31701,31.5882000000,-84.1759000000,Average,3.4,36,0,0,0,https://www.zomato.com/albany-ga/pearlys-famous-country-cookng-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/pearlys-famous-country-cookng-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/pearlys-famous-country-cookng-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284211,,$,17284211
Shogun Japanese Steak House,17284241,https://www.zomato.com/albany-ga/shogun-japanese-steak-house-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Japanese, Steak, Sushi","629 N Westover Blvd, Albany, GA 31707",Albany,Albany,31707,31.6118000000,-84.2233000000,Good,3.5,51,0,0,0,https://www.zomato.com/albany-ga/shogun-japanese-steak-house-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/shogun-japanese-steak-house-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/shogun-japanese-steak-house-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284241,,$,17284241
Cookie Shoppe,17284105,https://www.zomato.com/albany-ga/cookie-shoppe-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,1,,"115 N Jackson St, Albany, GA 31701",Albany,Albany,31701,31.5772000000,-84.1540000000,Average,3.4,34,0,0,0,https://www.zomato.com/albany-ga/cookie-shoppe-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/cookie-shoppe-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/cookie-shoppe-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284105,,$,17284105
Chick-fil-A,17284094,https://www.zomato.com/albany-ga/chick-fil-a-1-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Fast Food,"2703 Dawson Rd, Albany, GA 31707",Albany,Albany,31707,31.6160000000,-84.2193000000,Good,3.5,67,0,0,0,https://www.zomato.com/albany-ga/chick-fil-a-1-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/chick-fil-a-1-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/chick-fil-a-1-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284094,,$,17284094
Elements Coffee Co - Northwest,17284397,https://www.zomato.com/albany-ga/elements-coffee-co-northwest-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"Coffee and Tea, Sandwich","2726 Ledo Rd Ste 10, Albany, GA 31707",Albany,Albany,31707,31.6224120000,-84.2069440000,Average,3.4,26,0,0,0,https://www.zomato.com/albany-ga/elements-coffee-co-northwest-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/elements-coffee-co-northwest-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/elements-coffee-co-northwest-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284397,,$,17284397
El Vaquero Mexican Restaurant,17284302,https://www.zomato.com/albany-ga/el-vaquero-mexican-restaurant-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,1,Mexican,"2700 Dawson Rd, Albany, GA 31707",Albany,Albany,31707,31.6158000000,-84.2194000000,Average,3.4,45,0,0,0,https://www.zomato.com/albany-ga/el-vaquero-mexican-restaurant-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/el-vaquero-mexican-restaurant-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/el-vaquero-mexican-restaurant-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284302,,$,17284302
Longhorn Steakhouse,17284179,https://www.zomato.com/albany-ga/longhorn-steakhouse-albany?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Steak","2733 Dawson Rd, Albany, GA 31707",Albany,Albany,31707,31.6185000000,-84.2229000000,Good,3.5,58,0,0,0,https://www.zomato.com/albany-ga/longhorn-steakhouse-albany/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/longhorn-steakhouse-albany/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/longhorn-steakhouse-albany/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284179,,$,17284179
3 Squares Diner,17284364,https://www.zomato.com/albany-ga/3-squares-diner-sylvester?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"American, Breakfast, Diner","202 W Franklin St, Sylvester, GA 31791",Sylvester,Albany,31791,31.5308000000,-83.8389000000,Average,3.4,20,0,0,0,https://www.zomato.com/albany-ga/3-squares-diner-sylvester/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/albany-ga/3-squares-diner-sylvester/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/albany-ga/3-squares-diner-sylvester/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17284364,,$,17284364
Passage 2 India,17678233,https://www.zomato.com/valdosta-ga/passage-2-india-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Indian, Middle Eastern","2910 N Ashley St Ste E, Valdosta, GA 31602",Valdosta,Valdosta,31602,30.8711400000,-83.2893380000,Good,3.8,245,0,0,0,https://www.zomato.com/valdosta-ga/passage-2-india-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/passage-2-india-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/passage-2-india-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678233,,$,17678233
Steel Magnolias,17678291,https://www.zomato.com/valdosta-ga/steel-magnolias-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,Southern,"132 N. Patterson St, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8316000000,-83.2796000000,Good,3.8,225,0,0,0,https://www.zomato.com/valdosta-ga/steel-magnolias-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/steel-magnolias-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/1/17678291/e1b6ca97e7573575192482e53e20eee6_featured_v2.jpg,https://www.zomato.com/valdosta-ga/steel-magnolias-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678291,https://b.zmtcdn.com/data/pictures/1/17678291/e1b6ca97e7573575192482e53e20eee6_featured_v2.jpg,$,17678291
Bleu Pub,17677991,https://www.zomato.com/valdosta-ga/bleu-pub-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"Burger, Bar Food, Vegetarian","116 W Hill Ave, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8308000000,-83.2792000000,Good,3.8,281,0,0,0,https://www.zomato.com/valdosta-ga/bleu-pub-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/bleu-pub-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/bleu-pub-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17677991,,$,17677991
Smok'n Pig B-B-Q,17678218,https://www.zomato.com/valdosta-ga/smokn-pig-b-b-q-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,BBQ,"4228 N Valdosta Rd, Valdosta, GA 31602",Valdosta,Valdosta,31602,30.8970870000,-83.3327960000,Very Good,4.1,575,0,0,0,https://www.zomato.com/valdosta-ga/smokn-pig-b-b-q-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/smokn-pig-b-b-q-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/8/17678218/e826ae883dfd6088a0e27d495b763c61_featured_v2.jpg,https://www.zomato.com/valdosta-ga/smokn-pig-b-b-q-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678218,https://b.zmtcdn.com/data/pictures/8/17678218/e826ae883dfd6088a0e27d495b763c61_featured_v2.jpg,$,17678218
Rodeo Mexican Restaurant,17678148,https://www.zomato.com/valdosta-ga/rodeo-mexican-restaurant-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,Mexican,"2801 N Ashley St, Valdosta, GA 31602",Valdosta,Valdosta,31602,30.8680000000,-83.2868000000,Good,3.8,199,0,0,0,https://www.zomato.com/valdosta-ga/rodeo-mexican-restaurant-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/rodeo-mexican-restaurant-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/rodeo-mexican-restaurant-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678148,,$,17678148
Giulios Greek & Italian Restaurant,17678055,https://www.zomato.com/valdosta-ga/giulios-greek-italian-restaurant-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Greek, Italian","105 E Ann St, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8433000000,-83.2851000000,Good,3.8,221,0,0,0,https://www.zomato.com/valdosta-ga/giulios-greek-italian-restaurant-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/giulios-greek-italian-restaurant-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/giulios-greek-italian-restaurant-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678055,,$,17678055
Bubba Jax Crab Shack,17678307,https://www.zomato.com/valdosta-ga/bubba-jax-crab-shack-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Fast Food, Seafood","1700 W Hill Ave, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8223548000,-83.3085736000,Good,3.7,137,0,0,0,https://www.zomato.com/valdosta-ga/bubba-jax-crab-shack-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/bubba-jax-crab-shack-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/7/17678307/90c605dc659b556b12123923275e2011_featured_v2.jpg,https://www.zomato.com/valdosta-ga/bubba-jax-crab-shack-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678307,https://b.zmtcdn.com/data/pictures/7/17678307/90c605dc659b556b12123923275e2011_featured_v2.jpg,$,17678307
Friends Grille and Bar,17678222,https://www.zomato.com/valdosta-ga/friends-grille-and-bar-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Southern","3338-B Country Club Rd, GA 31605",Valdosta,Valdosta,31605,30.8801460000,-83.2963300000,Good,3.9,243,0,0,0,https://www.zomato.com/valdosta-ga/friends-grille-and-bar-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/friends-grille-and-bar-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/friends-grille-and-bar-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678222,,$,17678222
306 North Restaurant,17677978,https://www.zomato.com/valdosta-ga/306-north-restaurant-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Seafood, Southern","306 N Patterson St, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8332000000,-83.2799000000,Good,3.9,231,0,0,0,https://www.zomato.com/valdosta-ga/306-north-restaurant-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/306-north-restaurant-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/306-north-restaurant-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17677978,,$,17677978
Austins Cattle Co,17677988,https://www.zomato.com/valdosta-ga/austins-cattle-co-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Burger, Seafood, Steak","2101 W Hill Ave, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8164364000,-83.3170843000,Good,3.7,216,0,0,0,https://www.zomato.com/valdosta-ga/austins-cattle-co-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/austins-cattle-co-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/austins-cattle-co-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17677988,,$,17677988
Bleu Cafe,17677990,https://www.zomato.com/valdosta-ga/bleu-cafe-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Pizza, Sandwich","125 N Patterson St, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8308000000,-83.2790000000,Good,3.7,185,0,0,0,https://www.zomato.com/valdosta-ga/bleu-cafe-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/bleu-cafe-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/bleu-cafe-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17677990,,$,17677990
Mori's Japanese Steakhouse & Sushi Bar,17678216,https://www.zomato.com/valdosta-ga/moris-japanese-steakhouse-sushi-bar-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,70,4,"Japanese, Steak, Sushi","1709 Norman Dr, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8415470000,-83.3189580000,Good,3.5,208,0,0,0,https://www.zomato.com/valdosta-ga/moris-japanese-steakhouse-sushi-bar-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/moris-japanese-steakhouse-sushi-bar-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/moris-japanese-steakhouse-sushi-bar-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678216,,$,17678216
Mom & Dad's Italian Restaurant,17678097,https://www.zomato.com/valdosta-ga/mom-dads-italian-restaurant-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,Italian,"4143 N Valdosta Rd, Valdosta, GA 31602",Valdosta,Valdosta,31602,30.8971000000,-83.3283000000,Good,3.7,183,0,0,0,https://www.zomato.com/valdosta-ga/mom-dads-italian-restaurant-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/mom-dads-italian-restaurant-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/mom-dads-italian-restaurant-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678097,,$,17678097
Cheddar's Scratch Kitchen,17678276,https://www.zomato.com/valdosta-ga/cheddars-scratch-kitchen-valdosta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,American,"270 Norman Drive, Valdosta, GA 31601",Valdosta,Valdosta,31601,30.8246910000,-83.3164020000,Good,3.7,209,0,0,0,https://www.zomato.com/valdosta-ga/cheddars-scratch-kitchen-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/valdosta-ga/cheddars-scratch-kitchen-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/valdosta-ga/cheddars-scratch-kitchen-valdosta/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17678276,,$,17678276
